traffic_type,packet_size,interval_ms,num_stations,ru,mcs,throughput_mbps,mean_delay_ms,mean_jitter_ms,packet_loss_rate,priority,twt_ms
VPN,900,80,20,18,11,0.000810,1.551686,1.254861,0.000000,1,60
IoT,64,1000,20,18,11,0.000810,0.924306,1.033956,0.000000,0,280
VoIP,160,20,20,25,0,0.075321,0.428416,0.252246,0.000000,3,8
Video,1400,40,20,25,0,0.286560,0.246825,0.225279,0.000000,2,20
HTTP,800,100,20,25,0,0.066801,0.756525,0.497921,0.000000,1,55
VPN,900,80,20,25,0,0.093427,0.594003,0.390264,0.000000,1,60
IoT,64,1000,20,25,0,0.075322,0.449780,0.255606,0.000000,0,280
VoIP,160,20,20,25,0,0.286579,0.256517,0.245651,0.000000,3,8
Video,1400,40,20,25,0,0.066812,0.628198,0.344824,0.000000,2,20
HTTP,800,100,20,25,0,0.093444,0.554565,0.310377,0.000000,1,55
VPN,900,80,20,25,0,0.075327,0.459385,0.256143,0.000000,1,60
IoT,64,1000,20,25,0,0.286585,0.239587,0.232815,0.000000,0,280
VoIP,160,20,20,25,0,0.066825,0.675874,0.389884,0.000000,3,8
Video,1400,40,20,25,0,0.093455,0.640560,0.371898,0.000000,2,20
HTTP,800,100,20,25,0,0.075328,0.479899,0.290912,0.000000,1,55
VPN,900,80,20,25,0,0.286625,0.228216,0.217600,0.000000,1,60
IoT,64,1000,20,25,0,0.066834,0.742034,0.441632,0.000000,0,280
VoIP,160,20,20,25,0,0.093472,0.614514,0.433687,0.000000,3,8
Video,1400,40,20,25,0,0.000809,1.160380,0.760737,0.000000,2,20
HTTP,800,100,20,25,0,0.000810,0.671667,0.848237,0.000000,1,55
VPN,900,80,20,25,0,0.000810,0.939179,0.972675,0.000000,1,60
IoT,64,1000,20,25,0,0.000810,0.938396,0.770302,0.000000,0,280
VoIP,160,20,20,25,3,0.075321,0.441099,0.275256,0.000000,3,8
Video,1400,40,20,25,3,0.286560,0.218808,0.183815,0.000000,2,20
HTTP,800,100,20,25,3,0.066804,0.685830,0.408058,0.000000,1,55
VPN,900,80,20,25,3,0.093429,0.532164,0.327971,0.000000,1,60
IoT,64,1000,20,25,3,0.075323,0.456302,0.271461,0.000000,0,280
VoIP,160,20,20,25,3,0.286579,0.251491,0.225207,0.000000,3,8
Video,1400,40,20,25,3,0.066811,0.667676,0.407719,0.000000,2,20
HTTP,800,100,20,25,3,0.093445,0.553884,0.322100,0.000000,1,55
VPN,900,80,20,25,3,0.075328,0.480118,0.268507,0.000000,1,60
IoT,64,1000,20,25,3,0.286600,0.256547,0.228422,0.000000,0,280
VoIP,160,20,20,25,3,0.066828,0.734739,0.427071,0.000000,3,8
Video,1400,40,20,25,3,0.093460,0.654825,0.434069,0.000000,2,20
HTTP,800,100,20,25,3,0.075330,0.484560,0.294750,0.000000,1,55
VPN,900,80,20,25,3,0.286625,0.231984,0.225266,0.000000,1,60
IoT,64,1000,20,25,3,0.066838,0.765109,0.494296,0.000000,0,280
VoIP,160,20,20,25,3,0.093475,0.518926,0.324081,0.000000,3,8
Video,1400,40,20,25,3,0.000810,1.325434,1.289276,0.000000,2,20
HTTP,800,100,20,25,3,0.000810,1.349505,1.131398,0.000000,1,55
VPN,900,80,20,25,3,0.000810,1.628603,1.405561,0.000000,1,60
IoT,64,1000,20,25,3,0.000810,1.187130,1.345901,0.000000,0,280
VoIP,160,20,20,25,6,0.075321,0.443365,0.258440,0.000000,3,8
Video,1400,40,20,25,6,0.286559,0.230625,0.210453,0.000000,2,20
HTTP,800,100,20,25,6,0.066802,0.678595,0.443728,0.000000,1,55
VPN,900,80,20,25,6,0.093428,0.571731,0.348081,0.000000,1,60
IoT,64,1000,20,25,6,0.075324,0.434961,0.278325,0.000000,0,280
VoIP,160,20,20,25,6,0.286579,0.250467,0.244239,0.000000,3,8
Video,1400,40,20,25,6,0.066813,0.684460,0.436278,0.000000,2,20
HTTP,800,100,20,25,6,0.093444,0.609420,0.364422,0.000000,1,55
VPN,900,80,20,25,6,0.075328,0.477240,0.269681,0.000000,1,60
IoT,64,1000,20,25,6,0.286600,0.249313,0.223430,0.000000,0,280
VoIP,160,20,20,25,6,0.066825,0.716528,0.473444,0.000000,3,8
Video,1400,40,20,25,6,0.093461,0.580356,0.343024,0.000000,2,20
HTTP,800,100,20,25,6,0.075328,0.480075,0.264187,0.000000,1,55
VPN,900,80,20,25,6,0.286625,0.184166,0.158914,0.000000,1,60
IoT,64,1000,20,25,6,0.066838,0.646862,0.413270,0.000000,0,280
VoIP,160,20,20,25,6,0.093473,0.632301,0.385340,0.000000,3,8
Video,1400,40,20,25,6,0.000810,0.424845,0.522807,0.000000,2,20
HTTP,800,100,20,25,6,0.000810,1.415092,1.006449,0.000000,1,55
VPN,900,80,20,25,6,0.000810,0.544457,0.731401,0.000000,1,60
IoT,64,1000,20,25,6,0.000810,0.524742,0.622642,0.000000,0,280
VoIP,160,20,20,25,9,0.075323,0.457397,0.289727,0.000000,3,8
Video,1400,40,20,25,9,0.286560,0.237272,0.229136,0.000000,2,20
HTTP,800,100,20,25,9,0.066801,0.702822,0.414020,0.000000,1,55
VPN,900,80,20,25,9,0.093429,0.574659,0.327340,0.000000,1,60
IoT,64,1000,20,25,9,0.075325,0.459576,0.267285,0.000000,0,280
VoIP,160,20,20,25,9,0.286579,0.295349,0.321036,0.000000,3,8
Video,1400,40,20,25,9,0.066812,0.685355,0.425818,0.000000,2,20
HTTP,800,100,20,25,9,0.093445,0.551688,0.289379,0.000000,1,55
VPN,900,80,20,25,9,0.075326,0.494205,0.279276,0.000000,1,60
IoT,64,1000,20,25,9,0.286600,0.259243,0.227354,0.000000,0,280
VoIP,160,20,20,25,9,0.066827,0.754527,0.419243,0.000000,3,8
Video,1400,40,20,25,9,0.093458,0.668027,0.407704,0.000000,2,20
HTTP,800,100,20,25,9,0.075329,0.470047,0.284480,0.000000,1,55
VPN,900,80,20,25,9,0.286625,0.243519,0.231586,0.000000,1,60
IoT,64,1000,20,25,9,0.066840,0.704135,0.419830,0.000000,0,280
VoIP,160,20,20,25,9,0.093475,0.656722,0.439537,0.000000,3,8
Video,1400,40,20,25,9,0.000810,1.063278,0.943609,0.000000,2,20
HTTP,800,100,20,25,9,0.000810,1.354408,1.088854,0.000000,1,55
VPN,900,80,20,25,9,0.000810,1.518482,1.486781,0.000000,1,60
IoT,64,1000,20,25,9,0.000810,1.375013,1.160905,0.000000,0,280
VoIP,160,20,20,25,11,0.075321,0.427385,0.263657,0.000000,3,8
Video,1400,40,20,25,11,0.286560,0.232915,0.219843,0.000000,2,20
HTTP,800,100,20,25,11,0.066803,0.699382,0.404187,0.000000,1,55
VPN,900,80,20,25,11,0.093424,0.568982,0.304685,0.000000,1,60
IoT,64,1000,20,25,11,0.075326,0.452764,0.266541,0.000000,0,280
VoIP,160,20,20,25,11,0.286579,0.235711,0.235565,0.000000,3,8
Video,1400,40,20,25,11,0.066812,0.693447,0.443339,0.000000,2,20
HTTP,800,100,20,25,11,0.093442,0.593163,0.351096,0.000000,1,55
VPN,900,80,20,25,11,0.075328,0.479734,0.281199,0.000000,1,60
IoT,64,1000,20,25,11,0.286600,0.231442,0.194386,0.000000,0,280
VoIP,160,20,20,25,11,0.066825,0.723178,0.402045,0.000000,3,8
Video,1400,40,20,25,11,0.093456,0.651713,0.422194,0.000000,2,20
HTTP,800,100,20,25,11,0.075330,0.474243,0.300354,0.000000,1,55
VPN,900,80,20,25,11,0.286625,0.231917,0.219968,0.000000,1,60
IoT,64,1000,20,25,11,0.066839,0.726011,0.411956,0.000000,0,280
VoIP,160,20,20,25,11,0.093474,0.597335,0.361293,0.000000,3,8
Video,1400,40,20,25,11,0.000810,1.084658,1.514533,0.000000,2,20
HTTP,800,100,20,25,11,0.000810,0.487865,0.672138,0.000000,1,55
VPN,900,80,20,25,11,0.000810,0.879529,1.210762,0.000000,1,60
IoT,64,1000,20,25,11,0.000810,0.795991,0.730528,0.000000,0,280
VoIP,160,20,20,37,0,0.075322,0.439574,0.261324,0.000000,3,8
Video,1400,40,20,37,0,0.286560,0.235208,0.228391,0.000000,2,20
HTTP,800,100,20,37,0,0.066802,0.696382,0.391536,0.000000,1,55
VPN,900,80,20,37,0,0.093429,0.542933,0.309963,0.000000,1,60
IoT,64,1000,20,37,0,0.075322,0.427048,0.233888,0.000000,0,280
VoIP,160,20,20,37,0,0.286579,0.262586,0.259588,0.000000,3,8
Video,1400,40,20,37,0,0.066812,0.664602,0.407417,0.000000,2,20
HTTP,800,100,20,37,0,0.093446,0.529657,0.290046,0.000000,1,55
VPN,900,80,20,37,0,0.075329,0.477235,0.292392,0.000000,1,60
IoT,64,1000,20,37,0,0.286600,0.222865,0.156811,0.000000,0,280
VoIP,160,20,20,37,0,0.066825,0.697495,0.488075,0.000000,3,8
Video,1400,40,20,37,0,0.093461,0.587942,0.355194,0.000000,2,20
HTTP,800,100,20,37,0,0.075329,0.465589,0.282370,0.000000,1,55
VPN,900,80,20,37,0,0.286625,0.251365,0.242508,0.000000,1,60
IoT,64,1000,20,37,0,0.066840,0.735853,0.427697,0.000000,0,280
VoIP,160,20,20,37,0,0.093470,0.589317,0.364464,0.000000,3,8
Video,1400,40,20,37,0,0.000810,1.036900,1.144237,0.000000,2,20
HTTP,800,100,20,37,0,0.000810,0.949239,0.658682,0.000000,1,55
VPN,900,80,20,37,0,0.000810,0.989214,1.123897,0.000000,1,60
IoT,64,1000,20,37,0,0.000810,0.732524,0.924795,0.000000,0,280
VoIP,160,20,20,37,3,0.075321,0.444494,0.273860,0.000000,3,8
Video,1400,40,20,37,3,0.286560,0.250498,0.248620,0.000000,2,20
HTTP,800,100,20,37,3,0.066803,0.648491,0.383874,0.000000,1,55
VPN,900,80,20,37,3,0.093424,0.603510,0.371228,0.000000,1,60
IoT,64,1000,20,37,3,0.075324,0.457079,0.272485,0.000000,0,280
VoIP,160,20,20,37,3,0.286579,0.254217,0.231028,0.000000,3,8
Video,1400,40,20,37,3,0.066810,0.740210,0.466505,0.000000,2,20
HTTP,800,100,20,37,3,0.093440,0.596724,0.343969,0.000000,1,55
VPN,900,80,20,37,3,0.075328,0.477836,0.290276,0.000000,1,60
IoT,64,1000,20,37,3,0.286600,0.261341,0.248293,0.000000,0,280
VoIP,160,20,20,37,3,0.066825,0.648561,0.374088,0.000000,3,8
Video,1400,40,20,37,3,0.093459,0.629866,0.391631,0.000000,2,20
HTTP,800,100,20,37,3,0.075331,0.474998,0.297153,0.000000,1,55
VPN,900,80,20,37,3,0.286625,0.250484,0.231405,0.000000,1,60
IoT,64,1000,20,37,3,0.066835,0.775078,0.421730,0.000000,0,280
VoIP,160,20,20,37,3,0.093474,0.629877,0.382357,0.000000,3,8
Video,1400,40,20,37,3,0.000810,0.982373,1.136076,0.000000,2,20
HTTP,800,100,20,37,3,0.000810,0.313264,0.292940,0.000000,1,55
VPN,900,80,20,37,3,0.000810,1.672838,1.618060,0.000000,1,60
IoT,64,1000,20,37,3,0.000809,1.421304,1.677388,0.000000,0,280
VoIP,160,20,20,37,6,0.075322,0.447169,0.282026,0.000000,3,8
Video,1400,40,20,37,6,0.286560,0.252961,0.254714,0.000000,2,20
HTTP,800,100,20,37,6,0.066801,0.693353,0.447505,0.000000,1,55
VPN,900,80,20,37,6,0.093428,0.504785,0.301707,0.000000,1,60
IoT,64,1000,20,37,6,0.075323,0.456557,0.281675,0.000000,0,280
VoIP,160,20,20,37,6,0.286579,0.230155,0.209743,0.000000,3,8
Video,1400,40,20,37,6,0.066813,0.684357,0.477516,0.000000,2,20
HTTP,800,100,20,37,6,0.093441,0.542449,0.296365,0.000000,1,55
VPN,900,80,20,37,6,0.075326,0.473918,0.281550,0.000000,1,60
IoT,64,1000,20,37,6,0.286600,0.269891,0.246367,0.000000,0,280
VoIP,160,20,20,37,6,0.066828,0.680190,0.419434,0.000000,3,8
Video,1400,40,20,37,6,0.093451,0.602061,0.339931,0.000000,2,20
HTTP,800,100,20,37,6,0.075328,0.476521,0.297367,0.000000,1,55
VPN,900,80,20,37,6,0.286625,0.223626,0.195647,0.000000,1,60
IoT,64,1000,20,37,6,0.066837,0.712740,0.403620,0.000000,0,280
VoIP,160,20,20,37,6,0.093475,0.554722,0.293051,0.000000,3,8
Video,1400,40,20,37,6,0.000810,1.719908,1.628043,0.000000,2,20
HTTP,800,100,20,37,6,0.000810,1.514864,1.087093,0.000000,1,55
VPN,900,80,20,37,6,0.000810,1.126794,1.225542,0.000000,1,60
IoT,64,1000,20,37,6,0.000810,0.816562,1.222358,0.000000,0,280
VoIP,160,20,20,37,9,0.075322,0.435051,0.277861,0.000000,3,8
Video,1400,40,20,37,9,0.286560,0.248821,0.239694,0.000000,2,20
HTTP,800,100,20,37,9,0.066804,0.612854,0.308231,0.000000,1,55
VPN,900,80,20,37,9,0.093423,0.546941,0.318822,0.000000,1,60
IoT,64,1000,20,37,9,0.075325,0.452023,0.264373,0.000000,0,280
VoIP,160,20,20,37,9,0.286579,0.245951,0.241857,0.000000,3,8
Video,1400,40,20,37,9,0.066812,0.674242,0.432885,0.000000,2,20
HTTP,800,100,20,37,9,0.093447,0.621540,0.389924,0.000000,1,55
VPN,900,80,20,37,9,0.075326,0.478826,0.274952,0.000000,1,60
IoT,64,1000,20,37,9,0.286593,0.221868,0.190056,0.000000,0,280
VoIP,160,20,20,37,9,0.066828,0.700328,0.468034,0.000000,3,8
Video,1400,40,20,37,9,0.093459,0.586596,0.352454,0.000000,2,20
HTTP,800,100,20,37,9,0.075329,0.468890,0.303686,0.000000,1,55
VPN,900,80,20,37,9,0.286625,0.253246,0.256391,0.000000,1,60
IoT,64,1000,20,37,9,0.066837,0.757851,0.468993,0.000000,0,280
VoIP,160,20,20,37,9,0.093473,0.581659,0.364803,0.000000,3,8
Video,1400,40,20,37,9,0.000809,0.877864,0.858208,0.000000,2,20
HTTP,800,100,20,37,9,0.000810,0.888023,1.074474,0.000000,1,55
VPN,900,80,20,37,9,0.000810,0.868152,1.034111,0.000000,1,60
IoT,64,1000,20,37,9,0.000810,0.925524,0.912781,0.000000,0,280
VoIP,160,20,20,37,11,0.075321,0.441414,0.266437,0.000000,3,8
Video,1400,40,20,37,11,0.286560,0.268987,0.254903,0.000000,2,20
HTTP,800,100,20,37,11,0.066802,0.650346,0.338367,0.000000,1,55
VPN,900,80,20,37,11,0.093423,0.566809,0.329242,0.000000,1,60
IoT,64,1000,20,37,11,0.075325,0.438251,0.251282,0.000000,0,280
VoIP,160,20,20,37,11,0.286579,0.252318,0.239021,0.000000,3,8
Video,1400,40,20,37,11,0.066811,0.718369,0.398728,0.000000,2,20
HTTP,800,100,20,37,11,0.093445,0.591781,0.332900,0.000000,1,55
VPN,900,80,20,37,11,0.075328,0.478944,0.286354,0.000000,1,60
IoT,64,1000,20,37,11,0.286600,0.212715,0.161593,0.000000,0,280
VoIP,160,20,20,37,11,0.066825,0.681667,0.463991,0.000000,3,8
Video,1400,40,20,37,11,0.093459,0.615299,0.376943,0.000000,2,20
HTTP,800,100,20,37,11,0.075329,0.451226,0.277687,0.000000,1,55
VPN,900,80,20,37,11,0.286625,0.202339,0.168297,0.000000,1,60
IoT,64,1000,20,37,11,0.066839,0.654676,0.387959,0.000000,0,280
VoIP,160,20,20,37,11,0.093475,0.535164,0.289346,0.000000,3,8
Video,1400,40,20,37,11,0.000810,1.258848,1.518206,0.000000,2,20
HTTP,800,100,20,37,11,0.000810,0.789123,0.826979,0.000000,1,55
VPN,900,80,20,37,11,0.000810,1.233114,1.065441,0.000000,1,60
IoT,64,1000,20,37,11,0.000810,1.207946,1.576872,0.000000,0,280
